,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294
140,0.018986888299777932,-0.002653797961157971,0.016669086313836404,0.006276365881263499,0.005607953097119704,0.011071342954180127,0.05128445308292165,0.0141601686002443,0.004647386994616854,0.0015527950310559595
141,-0.0160315004921952,-0.010547561771283109,-0.005898745977617365,0.002556237218813906,0.005323193916349651,-0.01629554319707432,-0.006654712315951185,0.0003137630975980347,-0.01500107545009044,0.03565891472868205
142,-0.014934972130913273,-0.003937567718236753,-0.024260788570489012,0.0382457929627741,0.00680786686838132,-0.012183787525099538,-0.03627149240092624,-0.011526774899747936,-0.004553220747105893,0.0019960079840318935
143,0.005150525933986275,0.0018319090766672397,-0.011357965251126196,0.006925343811394875,0.009015777610818919,-0.004969323871933054,0.005212120507018376,-0.02070487879098549,0.016299675696185997,0.008964143426294984
144,-0.0010825635103926508,0.0062561950328762165,-0.0014478800638339777,-0.0006828935173893291,-0.021097046413502147,0.000802459476273461,-0.03283507809470896,-0.0035635147272278507,-0.014069388761115104,0.007897334649555781
145,0.015605808828841822,-0.010809151121331902,-0.011052107347250484,0.03202030555962319,0.04868154158215015,0.005791953046567319,0.0023873774150506124,0.0021946171843861798,0.014554173951889508,0.005386875612144928
146,-0.02063029095824149,-0.0220458375036424,-0.020611927870581304,-0.054864494158823225,0.0016924564796905292,-0.011338990505657216,-0.01307244162169913,0.028877721664323217,-0.02418989159674273,-0.009254749147588956
147,-0.018885741265344626,-0.0034602524390828352,-0.01861423989836384,-0.03973377370765163,0.012792662321988925,-0.0030470324511831575,-0.025892414327015,-0.03271852173512234,-0.0021620442449579733,0.00442477876106194
148,-0.008069889686829076,0.010020305809125319,0.0014297258656056967,-0.044035645421856215,-0.02025738798856057,0.004249839392808682,-0.023482369595857346,-0.05045235742506547,-0.0021667288085087943,-0.004894762604013775
149,-0.005672488431109054,-0.0028908057960269472,-0.00028573399150676757,-0.008340601831661585,0.05083921187059118,0.013144701850083663,-0.013295183595612742,0.006952637195068234,0.00014406194663693143,-0.003935071323167649
150,0.010959315418105449,-0.00819930295598293,-0.0061884017976819045,-0.0011544170194052442,-0.033333333333333444,0.004088098764685297,0.007700536137746184,-0.011678506634024812,-0.0005806660704960347,0.005432098765432071
151,-0.003192753192753243,-0.006854966759853676,-0.03917942086217136,-0.028618602091359323,-0.014128352490421369,-0.01416112980266862,-0.0031845708183323466,0.010263914052768684,0.012070459052769041,0.0004911591355599982
152,0.009459962756052218,0.011571510757049512,0.013159877546049161,0.02311614730878194,0.23536555744474125,0.006553472920492258,0.03767617605737704,0.006232212755151127,0.012502058211410741,0.026018654884634146
153,-0.02715466351829993,-0.01154019051419157,-0.0013773375006621564,-0.03411230479565857,-0.00786472670074712,-0.0002675283229009768,-0.033229471914141204,-0.009841726518531643,-0.006102054480431659,-0.012440191387559715
154,0.01077063106796107,0.004568789375664377,-0.006207587436699872,0.017371861025111807,-0.005945303210463818,0.005531347147308961,0.012092416500936815,-0.015082028304291294,0.0004274814561491934,-0.006782945736434136
155,-0.000900495272399854,0.05224862979116469,0.007337550953789204,-0.003888419273034645,-0.012958532695374773,0.007542177020330461,-0.011947937069564657,0.005916378284125337,0.00799343433301611,0.004390243902439018
156,0.013294276701216842,0.013926205493362327,0.018997977204057822,0.027438334464811174,0.0365582710563523,0.0028174475685932834,0.02100665690406001,0.013925063517522297,0.011045055817291755,0.009227780475959266
157,0.0011859758357423214,-0.010609353008000987,-0.00927438952436008,0.0184461208083255,0.018901013250194835,0.005444401998429066,-0.010597254233891172,0.015098714286339267,0.0012607295749519018,-0.012512030798845117
158,0.021766491448878343,0.021254664173339814,-0.001657440717726277,0.02249134948096884,0.027921208644100227,-0.0015718041375979224,-0.0031524573975134453,0.0001680741801858093,0.0016778935360666548,0.010721247563352772
159,0.0007970436924861507,0.002624986384925334,0.010840793414233118,-0.014541032148900169,0.013953488372093023,0.006123124961620024,-0.00568982816210935,0.009745802514139531,0.001676524476825035,0.017839922854387708
160,-0.006154068925571925,-0.0009354717614269453,-0.017004012947055534,0.0005902237484572905,0.00642201834862388,-0.016779811330002427,-0.02288316366283896,-0.0490925197959214,-0.01059493998791139,0.002842254855518819
161,-0.013914183725504453,-0.004492052522460181,-0.002752441074357612,-0.02354139854139847,0.0023701002734730255,-0.02016151028861539,0.0039020883035392933,0.011813129608753983,0.0046487407963369835,-0.007085498346717152
162,0.018395390070921842,-0.003947978436003583,-0.015178678018364205,-0.00873194574111705,-0.006729719898144733,0.014890888461841176,-0.008424917964477342,0.01279908741415674,-0.0007007444686069502,-0.029495718363463416
163,0.0027566195139644215,0.0027366448441782875,0.0,0.01501385041551251,-0.023622047244094474,-0.000711251680001149,0.0,0.001707867136695123,0.0012633836078873926,0.007352941176470693
164,0.03523113651161112,0.015530542833847067,0.0011013455479427685,-0.020959554609464567,0.0015003750937734113,0.022156304689178584,0.011759839262498526,0.004858685435747244,-0.000140359610002795,-0.006326034063260292
165,-0.013067784765898005,-0.006765261923564707,0.010197196159156107,0.008752857222500937,-0.021348314606741584,-0.004003896483904792,-0.0012914614281356754,-0.02748585638685721,-0.016823809489352075,-0.0004897159647405271
166,0.02563194788642643,-0.05701818847685666,-0.007026951159667099,-0.057698684646844245,-0.030998851894374235,-0.011013142138888713,-0.02845539021378901,-0.006803299295960556,0.008128238341968899,-0.02106810387065163
167,-0.0008974801518812251,0.012568412123318152,0.019135611406875426,0.03812316715542522,0.012243285939968354,0.01900114497573752,0.04061239641230403,0.011768425774870271,0.003819636083295913,0.035535535535535574
168,-0.029919845218352767,-0.012313996825613103,0.021513747396959094,-0.016666666666666604,0.022239563012095214,-0.02506478374820454,-0.02815217600894692,-0.024565664695727026,-0.011272760066210979,0.0
169,-0.002920435928484911,-0.00019799855397188874,-0.01799734004071207,-0.0362539500143637,-0.028816793893129734,0.013521684372282418,-0.009874142708808702,0.007297624415596696,0.0007120285752955638,-0.02029966167230554
170,-0.016788112587512463,-0.008017335331598239,-0.00867614378359398,0.008584714439012743,-0.006091570053055655,-0.009303424201599998,0.0033197515196045444,0.0035331206272081754,-0.0018508391254748594,0.009866798223976285
171,-0.017002107098743034,-0.01237113667626643,-0.011112909646017787,0.0003546518501004981,-0.006524317912218235,-0.0024812796731081394,-0.02915310205250082,-0.003433093504392067,-0.008275734086627809,0.003908158280410447
172,-0.044053514672185524,-0.015152601920451158,-0.01620914898107303,-0.017726305837863388,-0.01850746268656716,0.005684389327292231,-0.013653070740872903,-0.03666094627482885,-0.004315709121799409,-0.007785888077858887
173,-0.001623753189515255,-0.004616118011599946,-0.006671061719093393,-0.022798363811357195,0.026561232765612373,-0.024993189482682518,-0.027684114657563718,0.0022930925993681988,0.005779717442665246,-0.004413928396272675
174,0.01665117719950438,-0.023186296551522184,-0.003968417005093518,0.011634349030471006,0.022318783330041385,0.002626396537704081,-0.010675342318830232,-0.01033847551356903,0.0017246927659296126,0.009852216748768438
175,-0.04029862116248957,-0.009600076266743057,-0.0079695138332144,-0.01795059023974697,0.02086553323029377,-0.015628693604958478,-0.010075020598141122,-0.0065644871014418835,-0.01563170813310704,-0.010243902439024432
176,0.0,-0.004474599018723487,-0.016580964941366516,-0.017225354730776212,0.032551097653292935,0.0055984755746370015,0.015989136148589538,-0.004187303317485759,-0.006411230104958855,0.0029571217348448634
177,0.0,-0.002139615062669005,0.015918412040013548,0.018220793140407202,0.02730938416422278,0.009491118033706707,0.03290504318831822,0.017849064127042562,-0.00527802332199133,0.005896805896805771
178,0.009049055405619944,0.003860672496203796,0.0004119205100129573,0.0005572755417956867,0.005709188224799292,-0.021335746390511362,-0.04986190055448489,-0.013312603703082944,-0.0014744886080917453,0.017586712261846577
179,0.018407803650094427,-0.036318156872154346,-0.019886715166513774,-0.03248963425954576,0.03441546922121705,-0.014411753434914264,-0.005828512850552773,-0.012003370907692292,0.00029563796844888073,0.01536245799327894
180,-0.036613625830372386,-0.015850008013003878,-0.021761678332029095,-0.032557247025713214,-0.04836220202366661,-0.008997611271290227,-0.06598465096410218,-0.03136169209785036,-0.00678852288688942,0.0004728132387707595
181,0.01828094932649135,-0.008671289221808536,-0.004728411187087067,0.003768595041322269,-0.006487655433411415,-0.011444449250969971,0.02747309072270629,0.014778418462900834,0.0035662462842014787,-0.00047258979206056534
182,-0.008188976377952805,-0.0021589180769788934,-0.005399230022848961,-0.042616256092741396,-0.010701977144930227,-0.006505923310907478,0.01604770566159381,-0.005557384540545322,0.002369048910925307,0.004255319148936164
183,0.015878056525881232,0.006489297436176399,0.01552472514504216,0.02208462332301347,0.008617528419508597,-0.006933674775928332,-0.0030138227962837943,0.004914468678044447,0.0020676373583645023,0.006120527306968106
184,0.002344482650828362,0.00735287674913749,0.008445529049144704,-0.03204092622509418,0.03399381930558089,0.022983431341099012,-0.042980203195672396,0.0173530288145244,0.0050108266114000264,0.03135236312587731
185,0.009511928894433174,0.017855874375363383,0.028093056741433645,0.05396383866481217,0.05080872011251759,-0.009480087480577562,0.016545543786317042,0.010272307494521725,-0.004692113192120747,0.007259528130671513
186,0.01814952116156953,-0.0027587955300959763,0.0014432355804539527,-0.00039588281868568404,0.028944286431320007,-0.023926031265491948,-0.019383527506074312,0.013712785459778247,0.0070721099653011784,0.010810810810810902
187,0.003792763407418645,-0.015156081070466057,-0.002161733480007124,-0.013927392739274017,0.0039024390243902764,-0.0069614134328685505,-0.0039469817898809085,-0.05815733637379574,-0.03482523186610669,-0.010695187165775489
188,-0.019194438147056753,-0.0038197772811713443,-0.01764539988975625,-0.009840016065332345,-0.02186588921282801,0.008788235862471785,-0.026988885522476105,0.012799249602403594,-0.0027294139741614277,-0.023423423423423406
189,0.02126512057939764,0.014209495803824268,0.02048304135538665,0.02278258518117905,0.03858254677926806,0.011352870751132076,0.008161459229577962,0.00829669824062499,0.015051293036481951,0.026291512915129166
190,-0.008147868728781685,0.0067820110923558705,0.009161084624679936,0.04474849626545053,0.004145408163265274,0.017323499287151784,0.011322165597847766,0.003922365234321292,0.005989375583631712,-0.06112359550561795
191,-0.025405035369285796,-0.023744655492207882,-0.021521124618937452,-0.031190687080855414,0.0041282946967292015,0.0018071728369578276,-0.06480156880394775,-0.023730602868942612,-0.01697131949972801,0.0009573958831976819
192,0.002107234839616095,-0.015158462890973133,-0.03367104016437841,-0.007575262848560025,-0.04079696394686915,-0.01576252184189005,-0.02566107783401944,-0.011713665509217526,-0.00893467137137435,-0.015781922525107694
193,-0.02515576323987542,-0.005857179716067594,-0.026644971583834186,-0.007896295321444948,0.003956478733926838,-0.01977805234467361,-0.031602529613590044,-0.005729198854362854,0.004584116808217933,-0.012147716229348883
194,0.011104897339618124,-0.010976439212691456,0.0016624941772547725,0.0036479405717316634,-0.015270935960591129,-0.0015745541991077235,0.03173215294096215,0.014504877755519233,-0.010952618735808673,-0.04082636497786514
195,0.01580278128950695,0.052803822180531076,-0.01305566469002812,0.03026698387523138,0.039686509921627526,-0.007098765108468572,0.006144176274298579,-0.0035254095652095217,0.0019988600623314337,0.020000000000000028
196,-0.0557716241443684,-0.008100674698104831,-0.0025788241629556997,-0.029121231558691417,-0.012349639133921462,0.014496518702272839,-0.015714110235667787,-0.010810195147961133,-0.016269540719802026,-0.02111613876319767
197,-0.014992997775764128,-0.008278033317206668,0.0060692730253626296,-0.00138742071881612,-0.028093536862617684,0.04110367628382625,0.008869436545644243,0.009834989820602226,-0.010453410646694063,0.009758602978942028
198,0.06832817596387056,-0.012746412932519529,0.09194485020708347,-0.05219980152166731,-0.018880534670008397,-0.00902482677251964,-0.02110834261075467,0.000492409030458727,-0.0018930268897715103,-0.005595116988809737
199,0.038907155158916656,0.022851242717014515,0.028647689659737883,-0.04844338964121177,0.015156675749318812,0.009865765853028563,0.024262336513552682,0.004227792491230652,0.0071086453456230825,0.006138107416879846
200,0.0028633863310978482,0.015973938699992127,0.007460058568410191,0.0449677230046948,0.020298607616171797,-0.0045090230416772745,0.005260977995541052,0.0222269981902652,0.011294522278141546,0.02541942043721403
201,0.029378615974152804,-0.0042880319764264105,-0.010070348327962508,0.002737802737802842,0.021538967444919472,0.0007547404626198676,-0.013964619457545102,0.04693483766890874,0.007600903718150077,0.005949429846306268
202,0.00781021897810214,0.01932436015498256,0.04368219343275205,0.033253990478857465,0.018992435216481567,-0.005562013035529366,0.05310230172206851,0.043274829654917996,-0.020165967982354354,0.09955643173977327
203,0.0038386325776779977,0.016791738805740714,0.015957494165933832,0.02947354156785686,0.034591691675880554,0.005593122053299123,0.05462035895790773,0.042357696812041656,0.04116200769395442,-0.0004482294935005832
204,0.008225108225108331,-0.003622804689015148,-0.008182051871268263,-0.032710280373831765,0.011755725190839634,-0.006034372959751204,-0.023110050910953892,-0.00959151287023116,0.00015109787403748114,-0.008520179372197366
205,0.02125375697724344,-0.003956230234378441,-0.0041733711237275485,-0.017962849561134833,0.02323826769277209,-0.007588507361487782,0.024476183452559485,0.02930674849832978,-0.00769548254460223,-0.014020805065581128
206,-0.004414546983392863,-0.008909849617703804,0.0006674224873071631,-0.04503568211736991,0.0016221796195251353,-0.01777785911305905,0.01830848477092394,0.005282056751636635,-0.0037998882478136225,0.0
207,-0.010416666666666794,-0.006716242595772525,-0.005615614165928664,-0.038453166944787134,-0.017226148409894018,0.01080119284088445,-0.037529553148539306,-0.009276708111667364,-0.013278651589798756,-0.011926605504587228
208,0.021052631578947427,0.012104250284023418,0.006642049603349566,0.010488191352901128,0.003295880149812717,0.006354118451827559,0.036552821642795844,0.01673832910781317,0.020107780128537835,0.01485608170844941
209,-0.0067567567567567485,-0.001292203519967955,-0.0020078127537446547,-0.0005973715651133818,-0.008660594295953387,-0.004305322787276811,0.0015667564205520499,-0.003097113957910955,-0.004093177307362367,-0.009149130832570873
210,0.022512097622554232,0.02459756155309617,0.02529411010551367,0.11431560071727423,0.03449314655821669,0.02036982910682205,0.08685433092529857,0.05379390727588319,0.025882785621442913,0.043397968605724896
211,-0.017832647462277248,0.01948049300015355,-0.009437891421926277,0.021992758481963266,0.01630751310425146,0.005554676404543833,0.04895777581692727,-0.007758272905007774,0.01528524438466066,0.014601769911504348
212,-0.0025837988826813976,0.004090721209616258,-0.00933943273967372,0.013712111271486705,-0.011747851002865232,-0.001884492183142357,0.016472340396191228,-0.0021107112984803814,0.00102459944046903,-0.019188835586567872
213,0.016453126093957812,-0.003865572107327724,0.025426162678431657,0.003300757232541708,0.0665410263844591,0.00821381669547318,-0.0013498846832181238,0.0033688514643494313,0.015332156526379408,0.011116051578479325
214,0.006543601046976089,-0.0037765931210817505,-0.004922816921872511,0.02754483292478378,-0.017398396085360705,0.008427007996452601,-0.014875595193620436,0.005009078654709159,0.008088510395695768,0.011433597185576147
215,-0.015260384589064462,-0.010422660354282043,-0.012785795183280704,-0.004331722016447974,0.024069719186609415,0.0046425483173461405,-0.025394570815894506,-0.012849989679523362,0.006446282452326558,-0.0021739130434782917
216,0.019527449617790148,0.014682397484872128,0.009359835514440652,0.007061790668348074,-0.01647980548426312,0.01238414290417727,0.019016894473215085,0.002129715669233709,0.008968747667818251,0.004793028322440063
217,0.00020448503851135667,0.0060808946897784035,-0.0018731177239546823,-0.033433508640120235,0.006867188572998215,-0.013967766247878169,-0.0041447971340499035,0.0036220062660064223,0.0040913586907652165,0.0004336513443192352
218,0.006746626686656539,0.0116736826210086,-0.003659578989052185,0.0017489312087058573,0.04214977492838635,-0.0043512770499007924,0.014570653727368403,-0.009491915617070875,-0.005620209064266233,0.0004334633723449506
219,-0.004738374060786493,0.014834522408246523,0.022602309475986206,0.0023924991917232755,0.017408376963350763,0.008089859366199404,0.0006802767833215387,-0.002454674822443248,0.007488030771376156,-0.0017331022530328922
220,-0.004828946473508862,-0.00040640494188401704,0.014275395016741022,0.002644820023222788,-0.02058407307345952,-0.0028589453689862815,0.019144669981047628,0.010320542868353735,-0.01655019485659323,0.01258680555555552
221,-0.0015718972115909636,0.0060933898143200145,0.013893159593289848,0.015119346329537375,-0.003152502298699526,0.016373612511379986,0.01005956231134111,0.0032219753676083368,0.0037090900561201467,-0.008572653236176567
